year,month,hour,incident,min_delay,line,season
2023,07,12,Emergency Services,10,505,Summer
2023,07,13,Operations,6,506,Summer
2023,07,13,Mechanical,8,501,Summer
2023,07,13,Emergency Services,8,506,Summer
2023,07,14,Held By,10,501,Summer
2023,07,14,Mechanical,8,501,Summer
2023,07,14,Mechanical,12,501,Summer
2023,07,14,Security,8,503,Summer
2023,07,15,Mechanical,8,501,Summer
2023,07,15,Operations,10,510,Summer
2023,07,16,Operations,7,506,Summer
2023,07,16,Operations,8,501,Summer
2023,07,16,Diversion,25,512,Summer
2023,07,17,Mechanical,10,506,Summer
2023,07,17,Collision - TTC Involved,10,509,Summer
2023,07,18,Held By,18,510,Summer
2023,07,20,Collision - TTC Involved,8,501,Summer
2023,07,22,Operations,10,506,Summer
2023,07,00,General Delay,20,504,Summer
2023,07,06,Operations,8,501,Summer
2023,07,07,Operations,8,501,Summer
2023,07,07,Cleaning - Unsanitary,4,504,Summer
2023,07,07,Emergency Services,25,501,Summer
2023,07,08,Mechanical,6,501,Summer
2023,07,09,Security,6,501,Summer
2023,07,09,Operations,10,504,Summer
2023,07,09,Mechanical,8,501,Summer
2023,07,09,Operations,10,506,Summer
2023,07,09,Collision - TTC Involved,10,505,Summer
2023,07,09,Diversion,10,505,Summer
2023,07,09,Cleaning - Unsanitary,10,503,Summer
2023,07,10,Operations,21,504,Summer
2023,07,10,Operations,13,504,Summer
2023,07,10,Mechanical,8,501,Summer
2023,07,11,Emergency Services,10,505,Summer
2023,07,11,Held By,11,501,Summer
2023,07,14,Operations,10,506,Summer
2023,07,14,Operations,8,501,Summer
2023,07,17,Diversion,80,510,Summer
2023,07,18,Held By,3,505,Summer
2023,07,18,Mechanical,8,512,Summer
2023,07,19,Cleaning - Unsanitary,10,501,Summer
2023,07,19,Mechanical,9,511,Summer
2023,07,20,Utilized Off Route,10,501,Summer
2023,07,22,Held By,9,505,Summer
2023,07,22,Held By,15,505,Summer
2023,07,22,Held By,16,505,Summer
2023,07,00,General Delay,20,506,Summer
2023,07,00,General Delay,15,506,Summer
2023,07,02,Cleaning - Unsanitary,10,504,Summer
2023,07,06,Operations,11,501,Summer
2023,07,07,Cleaning - Unsanitary,9,501,Summer
2023,07,07,Operations,17,501,Summer
2023,07,07,Held By,15,506,Summer
2023,07,08,Mechanical,8,501,Summer
2023,07,10,Cleaning - Unsanitary,10,505,Summer
2023,07,10,Utilized Off Route,8,506,Summer
2023,07,11,Operations,12,510,Summer
2023,07,12,Operations,44,506,Summer
2023,07,14,Collision - TTC Involved,10,505,Summer
2023,07,16,Emergency Services,9,501,Summer
2023,07,16,Emergency Services,16,504,Summer
2023,07,16,Operations,10,501,Summer
2023,07,16,Collision - TTC Involved,7,506,Summer
2023,07,17,Operations,9,506,Summer
2023,07,17,Operations,5,501,Summer
2023,07,18,Operations,9,506,Summer
2023,07,18,Operations,10,504,Summer
2023,07,19,Mechanical,8,501,Summer
2023,07,19,Operations,10,506,Summer
2023,07,19,Mechanical,7,501,Summer
2023,07,20,Security,8,501,Summer
2023,07,20,Operations,9,506,Summer
2023,07,21,General Delay,9,501,Summer
2023,07,21,Operations,9,506,Summer
2023,07,23,Mechanical,10,511,Summer
2023,07,23,Security,10,505,Summer
2023,07,00,Mechanical,10,501,Summer
2023,07,00,Operations,15,506,Summer
2023,07,00,General Delay,15,501,Summer
2023,07,02,General Delay,9,510,Summer
2023,07,04,Operations,6,511,Summer
2023,07,04,Diversion,38,501,Summer
2023,07,06,Investigation,6,504,Summer
2023,07,07,Collision - TTC Involved,20,504,Summer
2023,07,08,Mechanical,10,501,Summer
2023,07,09,General Delay,19,501,Summer
2023,07,10,General Delay,15,501,Summer
2023,07,11,Operations,5,504,Summer
2023,07,11,Held By,6,501,Summer
2023,07,12,Mechanical,10,501,Summer
2023,07,16,Operations,7,506,Summer
2023,07,16,General Delay,5,501,Summer
2023,07,16,Operations,5,501,Summer
2023,07,17,Cleaning - Unsanitary,7,506,Summer
2023,07,17,Operations,7,506,Summer
2023,07,19,Operations,10,510,Summer
2023,07,20,Held By,10,506,Summer
2023,07,20,Investigation,10,501,Summer
2023,07,20,General Delay,31,505,Summer
2023,07,20,Held By,12,506,Summer
2023,07,21,Mechanical,9,506,Summer
2023,07,21,Emergency Services,8,512,Summer
2023,07,21,Mechanical,10,504,Summer
2023,07,22,Operations,10,506,Summer
2023,07,23,Operations,10,506,Summer
2023,07,01,Collision - TTC Involved,10,510,Summer
2023,07,08,Operations,11,504,Summer
2023,07,08,Operations,9,501,Summer
2023,07,10,Emergency Services,5,506,Summer
2023,07,10,General Delay,7,501,Summer
2023,07,11,Held By,32,501,Summer
2023,07,13,Operations,7,501,Summer
2023,07,14,Operations,6,501,Summer
2023,07,14,Overhead,91,506,Summer
2023,07,15,Mechanical,6,501,Summer
2023,07,16,Operations,6,501,Summer
2023,07,16,Diversion,90,504,Summer
2023,07,17,Mechanical,6,501,Summer
2023,07,17,Mechanical,10,510,Summer
2023,07,18,Mechanical,6,501,Summer
2023,07,18,Operations,24,511,Summer
2023,07,18,Operations,9,511,Summer
2023,07,18,Operations,10,504,Summer
2023,07,19,Security,8,512,Summer
2023,07,20,Mechanical,8,501,Summer
2023,07,21,Investigation,10,503,Summer
2023,07,21,Operations,10,506,Summer
2023,07,22,Emergency Services,10,506,Summer
2023,07,22,Mechanical,10,505,Summer
2023,07,02,Mechanical,30,506,Summer
2023,07,04,Cleaning - Unsanitary,10,504,Summer
2023,07,06,Collision - TTC Involved,10,506,Summer
2023,07,09,Operations,10,505,Summer
2023,07,12,Mechanical,13,506,Summer
2023,07,14,Collision - TTC Involved,10,504,Summer
2023,07,17,Operations,9,501,Summer
2023,07,17,Operations,8,501,Summer
2023,07,18,Cleaning - Unsanitary,10,504,Summer
2023,07,19,Operations,10,503,Summer
2023,07,19,Collision - TTC Involved,70,501,Summer
2023,07,19,Collision - TTC Involved,10,504,Summer
2023,07,23,Operations,10,506,Summer
2023,07,23,Diversion,61,505,Summer
2023,08,06,Mechanical,5,501,Summer
2023,08,06,Mechanical,12,501,Summer
2023,08,08,General Delay,10,510,Summer
2023,08,08,Utilized Off Route,8,506,Summer
2023,08,10,Operations,9,501,Summer
2023,08,13,Operations,8,501,Summer
2023,08,15,Mechanical,10,503,Summer
2023,08,16,Operations,7,501,Summer
2023,08,17,Mechanical,7,501,Summer
2023,08,17,Operations,10,510,Summer
2023,08,17,Diversion,17,504,Summer
2023,08,18,Collision - TTC Involved,8,501,Summer
2023,08,19,Operations,11,510,Summer
2023,08,20,Operations,10,510,Summer
2023,08,21,Operations,8,510,Summer
2023,08,21,Held By,7,506,Summer
2023,08,21,Investigation,7,506,Summer
2023,08,22,Mechanical,8,501,Summer
2023,08,23,Held By,17,506,Summer
2023,08,00,Operations,8,506,Summer
2023,08,00,Operations,15,501,Summer
2023,08,05,Held By,13,501,Summer
2023,08,05,Emergency Services,10,501,Summer
2023,08,07,Operations,7,506,Summer
2023,08,08,General Delay,10,510,Summer
2023,08,08,Mechanical,52,510,Summer
2023,08,08,Mechanical,10,501,Summer
2023,08,09,Mechanical,10,501,Summer
2023,08,09,Held By,10,501,Summer
2023,08,11,Mechanical,10,503,Summer
2023,08,11,Operations,8,501,Summer
2023,08,11,Mechanical,9,510,Summer
2023,08,12,Operations,10,501,Summer
2023,08,12,Mechanical,5,504,Summer
2023,08,13,Operations,8,501,Summer
2023,08,13,Operations,10,506,Summer
2023,08,14,Emergency Services,29,506,Summer
2023,08,14,Collision - TTC Involved,21,506,Summer
2023,08,15,General Delay,10,510,Summer
2023,08,15,Collision - TTC Involved,10,505,Summer
2023,08,16,Held By,37,505,Summer
2023,08,17,General Delay,25,509,Summer
2023,08,17,Mechanical,10,503,Summer
2023,08,18,Mechanical,8,501,Summer
2023,08,20,Mechanical,10,503,Summer
2023,08,22,Operations,12,510,Summer
2023,08,23,Security,20,505,Summer
2023,08,00,Overhead,6,506,Summer
2023,08,00,Overhead,33,505,Summer
2023,08,00,Mechanical,10,501,Summer
2023,08,01,General Delay,16,504,Summer
2023,08,07,Held By,15,501,Summer
2023,08,08,Operations,8,501,Summer
2023,08,08,Security,10,510,Summer
2023,08,11,Operations,10,506,Summer
2023,08,11,Held By,8,501,Summer
2023,08,12,Mechanical,8,501,Summer
2023,08,13,Emergency Services,9,501,Summer
2023,08,14,General Delay,7,510,Summer
2023,08,14,Diversion,32,501,Summer
2023,08,14,Diversion,28,506,Summer
2023,08,14,Mechanical,7,501,Summer
2023,08,15,Security,10,510,Summer
2023,08,15,General Delay,15,501,Summer
2023,08,19,General Delay,9,510,Summer
2023,08,19,Operations,8,510,Summer
2023,08,20,Overhead,53,510,Summer
2023,08,20,Security,13,501,Summer
2023,08,22,General Delay,16,505,Summer
2023,08,22,Held By,16,510,Summer
2023,08,00,Cleaning - Unsanitary,10,505,Summer
2023,08,07,Operations,15,506,Summer
2023,08,08,Held By,10,506,Summer
2023,08,09,General Delay,10,504,Summer
2023,08,09,Security,6,501,Summer
2023,08,10,Cleaning - Unsanitary,10,503,Summer
2023,08,10,Security,20,504,Summer
2023,08,11,Cleaning - Unsanitary,8,501,Summer
2023,08,12,Security,10,501,Summer
2023,08,12,Cleaning - Unsanitary,8,501,Summer
2023,08,12,Mechanical,8,501,Summer
2023,08,12,Mechanical,10,503,Summer
2023,08,12,Held By,14,501,Summer
2023,08,13,Cleaning - Unsanitary,9,501,Summer
2023,08,14,Emergency Services,38,506,Summer
2023,08,15,Emergency Services,10,506,Summer
2023,08,15,Mechanical,6,501,Summer
2023,08,16,Collision - TTC Involved,7,506,Summer
2023,08,16,Held By,7,506,Summer
2023,08,18,Mechanical,6,501,Summer
2023,08,18,Held By,10,506,Summer
2023,08,19,Operations,6,501,Summer
2023,08,20,Diversion,34,504,Summer
2023,08,20,Operations,10,501,Summer
2023,08,21,Held By,19,509,Summer
2023,08,21,Held By,10,505,Summer
2023,08,21,Held By,20,510,Summer
2023,08,22,Emergency Services,10,509,Summer
2023,08,23,Collision - TTC Involved,54,506,Summer
2023,08,23,Emergency Services,24,505,Summer
2023,08,23,Held By,16,506,Summer
2023,08,23,Held By,41,501,Summer
2023,08,00,General Delay,12,511,Summer
2023,08,04,Mechanical,15,501,Summer
2023,08,08,Mechanical,7,506,Summer
2023,08,08,Utilized Off Route,7,506,Summer
2023,08,10,Security,5,511,Summer
2023,08,11,Diversion,20,506,Summer
2023,08,11,Utilized Off Route,7,506,Summer
2023,08,14,General Delay,30,504,Summer
2023,08,15,Operations,10,504,Summer
2023,08,16,Security,7,501,Summer
2023,08,19,Utilized Off Route,9,506,Summer
2023,08,20,Operations,10,501,Summer
2023,08,20,Security,42,509,Summer
2023,08,21,Mechanical,9,506,Summer
2023,08,21,Mechanical,9,506,Summer
2023,08,21,Operations,17,506,Summer
2023,08,22,Cleaning - Unsanitary,6,504,Summer
2023,08,22,Security,18,505,Summer
2023,08,01,Operations,7,506,Summer
2023,08,03,Cleaning - Unsanitary,30,306,Summer
2023,08,04,Operations,30,301,Summer
2023,08,08,Emergency Services,10,501,Summer
2023,08,09,Operations,8,506,Summer
2023,08,10,Security,5,511,Summer
2023,08,13,General Delay,9,504,Summer
2023,08,13,Security,10,506,Summer
2023,08,14,Cleaning - Unsanitary,10,510,Summer
2023,08,15,Operations,8,511,Summer
2023,08,15,Operations,6,501,Summer
2023,08,16,Operations,10,510,Summer
2023,08,16,Cleaning - Unsanitary,6,501,Summer
2023,08,16,General Delay,11,506,Summer
2023,08,17,Mechanical,10,512,Summer
2023,08,17,Cleaning - Unsanitary,10,510,Summer
2023,08,18,Mechanical,6,501,Summer
2023,08,18,Security,10,506,Summer
2023,08,19,Operations,14,506,Summer
2023,08,19,Mechanical,10,505,Summer
2023,08,22,Security,10,504,Summer
2023,08,22,Security,10,504,Summer
2023,08,22,Diversion,10,501,Summer
2023,08,23,Operations,10,512,Summer
2023,08,01,Security,10,503,Summer
2023,08,04,Held By,12,310,Summer
2023,08,08,General Delay,10,504,Summer
2023,08,11,Cleaning - Unsanitary,10,501,Summer
2023,08,11,Mechanical,25,501,Summer
2023,08,11,Mechanical,10,501,Summer
2023,08,12,Operations,10,501,Summer
2023,08,13,Security,10,503,Summer
2023,08,14,Mechanical,6,501,Summer
2023,08,17,Mechanical,96,512,Summer
2023,08,17,Mechanical,10,509,Summer
2023,08,20,Emergency Services,22,505,Summer
2023,08,20,Emergency Services,9,504,Summer
2023,08,20,Mechanical,10,501,Summer
2023,08,20,Operations,10,505,Summer
2023,08,20,Held By,9,511,Summer
2023,08,20,Held By,9,511,Summer
2023,08,20,Diversion,55,511,Summer
2023,08,21,Cleaning - Unsanitary,10,501,Summer
2023,08,06,Emergency Services,6,501,Summer
2023,08,07,Diversion,26,501,Summer
2023,08,07,Diversion,40,504,Summer
2023,08,08,Cleaning - Unsanitary,6,501,Summer
2023,08,09,Mechanical,6,501,Summer
2023,08,10,Operations,8,506,Summer
2023,08,10,Operations,17,506,Summer
2023,08,10,Mechanical,5,501,Summer
2023,08,13,Diversion,9,501,Summer
2023,08,14,Cleaning - Unsanitary,10,506,Summer
2023,08,14,Security,9,501,Summer
2023,08,14,Cleaning - Unsanitary,10,506,Summer
2023,08,15,Operations,10,510,Summer
2023,08,15,Operations,10,504,Summer
2023,08,15,Operations,10,506,Summer
2023,08,16,Diversion,9,501,Summer
2023,08,17,Diversion,7,501,Summer
2023,08,17,Rail/Switches,10,506,Summer
2023,08,17,Operations,10,506,Summer
2023,08,17,Operations,10,506,Summer
2023,08,17,Operations,7,501,Summer
2023,08,19,Security,25,510,Summer
2023,08,22,Emergency Services,12,504,Summer
2023,08,23,Cleaning - Unsanitary,10,510,Summer
2023,08,00,Emergency Services,10,503,Summer
2023,08,01,Operations,20,501,Summer
2023,08,04,Investigation,30,301,Summer
2023,08,05,Mechanical,5,501,Summer
2023,08,06,Held By,11,504,Summer
2023,08,09,Operations,5,501,Summer
2023,08,09,Mechanical,8,501,Summer
2023,08,10,Operations,10,503,Summer
2023,08,10,Operations,8,501,Summer
2023,08,11,Operations,10,506,Summer
2023,08,12,Operations,10,503,Summer
2023,08,13,Operations,8,501,Summer
2023,08,15,Operations,5,501,Summer
2023,08,15,Mechanical,8,511,Summer
2023,08,16,Mechanical,5,501,Summer
2023,08,16,General Delay,10,510,Summer
2023,08,16,Collision - TTC Involved,10,506,Summer
2023,08,17,Mechanical,5,501,Summer
2023,08,17,Operations,7,501,Summer
2023,08,18,Collision - TTC Involved,7,501,Summer
2023,08,18,Mechanical,5,501,Summer
2023,08,19,Mechanical,10,503,Summer
2023,08,19,Diversion,100,505,Summer
2023,08,19,Collision - TTC Involved,10,501,Summer
2023,08,20,Diversion,71,501,Summer
2023,08,21,Security,14,511,Summer
2023,08,21,Security,14,511,Summer
2023,08,21,Diversion,11,501,Summer
2023,08,22,Held By,10,501,Summer
2023,08,04,Mechanical,20,301,Summer
2023,08,05,Operations,9,510,Summer
2023,08,06,Operations,9,501,Summer
2023,08,07,Operations,6,501,Summer
2023,08,07,Operations,9,510,Summer
2023,08,09,Utilized Off Route,7,506,Summer
2023,08,09,Emergency Services,15,511,Summer
2023,08,09,Emergency Services,15,511,Summer
2023,08,10,Operations,4,503,Summer
2023,08,11,Operations,9,511,Summer
2023,08,13,Operations,8,501,Summer
2023,08,13,Operations,8,501,Summer
2023,08,15,General Delay,15,501,Summer
2023,08,15,Operations,10,510,Summer
2023,08,16,General Delay,21,506,Summer
2023,08,16,Operations,7,509,Summer
2023,08,16,Operations,7,509,Summer
2023,08,17,Mechanical,5,501,Summer
2023,08,17,Security,11,501,Summer
2023,08,17,Diversion,27,501,Summer
2023,08,18,Diversion,14,510,Summer
2023,08,18,General Delay,21,505,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,General Delay,30,501,Summer
2023,08,19,Operations,10,510,Summer
2023,08,20,Operations,10,510,Summer
2023,08,21,Held By,12,505,Summer
2023,08,21,Operations,10,506,Summer
2023,08,21,Held By,31,501,Summer
2023,08,22,Operations,15,510,Summer
2023,08,22,Operations,13,501,Summer
2023,08,05,Operations,8,510,Summer
2023,08,07,Security,5,504,Summer
2023,08,09,Diversion,8,509,Summer
2023,08,09,Investigation,8,509,Summer
2023,08,10,Operations,9,510,Summer
2023,08,11,General Delay,10,510,Summer
2023,08,11,General Delay,10,510,Summer
2023,08,12,Operations,8,510,Summer
2023,08,12,Operations,10,501,Summer
2023,08,13,Operations,10,510,Summer
2023,08,15,Operations,7,509,Summer
2023,08,15,Mechanical,6,501,Summer
2023,08,16,General Delay,31,506,Summer
2023,08,16,Operations,7,501,Summer
2023,08,16,Operations,17,511,Summer
2023,08,16,Security,7,501,Summer
2023,08,16,Operations,8,501,Summer
2023,08,17,Diversion,112,503,Summer
2023,08,18,Operations,7,509,Summer
2023,08,21,Operations,9,506,Summer
2023,08,23,Operations,20,510,Summer
2023,08,00,Cleaning - Unsanitary,10,511,Summer
2023,08,06,Mechanical,10,501,Summer
2023,08,07,General Delay,10,510,Summer
2023,08,09,Mechanical,8,506,Summer
2023,08,10,Operations,8,512,Summer
2023,08,10,Mechanical,8,501,Summer
2023,08,10,Diversion,10,505,Summer
2023,08,11,Security,5,510,Summer
2023,08,13,Operations,8,506,Summer
2023,08,13,Mechanical,8,501,Summer
2023,08,13,General Delay,43,504,Summer
2023,08,14,Operations,8,506,Summer
2023,08,14,Cleaning - Unsanitary,8,501,Summer
2023,08,16,Operations,10,510,Summer
2023,08,16,Security,10,512,Summer
2023,08,17,Mechanical,6,501,Summer
2023,08,17,Operations,10,505,Summer
2023,08,17,Operations,10,505,Summer
2023,08,18,Held By,13,504,Summer
2023,08,18,Operations,8,506,Summer
2023,08,18,Operations,10,510,Summer
2023,08,18,Operations,7,501,Summer
2023,08,18,Operations,10,506,Summer
2023,08,18,Operations,35,504,Summer
2023,08,18,Operations,10,505,Summer
2023,08,19,General Delay,14,509,Summer
2023,08,20,Operations,10,501,Summer
2023,08,21,Mechanical,10,503,Summer
2023,08,21,Diversion,80,506,Summer
2023,08,21,Cleaning - Unsanitary,10,504,Summer
2023,08,22,Diversion,8,501,Summer
2023,08,23,General Delay,18,506,Summer
2023,08,23,General Delay,13,506,Summer
2023,08,23,Security,37,501,Summer
2023,08,23,Held By,10,505,Summer
2023,08,02,General Delay,16,501,Summer
2023,08,03,Mechanical,20,301,Summer
2023,08,06,Mechanical,10,501,Summer
2023,08,06,Held By,10,504,Summer
2023,08,08,Operations,9,511,Summer
2023,08,09,Operations,9,501,Summer
2023,08,10,Operations,10,506,Summer
2023,08,10,Emergency Services,28,501,Summer
2023,08,10,Operations,10,506,Summer
2023,08,10,Operations,10,504,Summer
2023,08,10,Cleaning - Unsanitary,10,506,Summer
2023,08,11,Diversion,5,501,Summer
2023,08,11,General Delay,25,506,Summer
2023,08,11,Operations,8,506,Summer
2023,08,11,Diversion,62,506,Summer
2023,08,12,Cleaning - Unsanitary,10,505,Summer
2023,08,12,Cleaning - Unsanitary,9,501,Summer
2023,08,13,General Delay,18,501,Summer
2023,08,13,General Delay,6,501,Summer
2023,08,15,Mechanical,10,510,Summer
2023,08,15,Operations,9,501,Summer
2023,08,15,General Delay,10,505,Summer
2023,08,15,General Delay,6,509,Summer
2023,08,15,General Delay,6,509,Summer
2023,08,15,General Delay,6,509,Summer
2023,08,16,Operations,9,501,Summer
2023,08,16,Cleaning - Unsanitary,10,506,Summer
2023,08,16,Operations,14,501,Summer
2023,08,16,Operations,10,512,Summer
2023,08,17,Operations,8,501,Summer
2023,08,17,Operations,10,505,Summer
2023,08,18,Mechanical,7,501,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,Mechanical,7,501,Summer
2023,08,18,Held By,6,501,Summer
2023,08,21,Held By,13,506,Summer
2023,08,23,Held By,10,504,Summer
2023,08,23,Security,10,503,Summer
2023,08,00,Held By,21,511,Summer
2023,08,00,Operations,10,512,Summer
2023,08,00,Diversion,23,501,Summer
2023,08,01,Held By,8,504,Summer
2023,08,04,Operations,5,501,Summer
2023,08,06,Operations,7,504,Summer
2023,08,06,Operations,10,510,Summer
2023,08,07,Cleaning - Unsanitary,5,501,Summer
2023,08,07,Mechanical,5,501,Summer
2023,08,07,Mechanical,5,501,Summer
2023,08,07,Held By,10,504,Summer
2023,08,08,Mechanical,8,501,Summer
2023,08,08,Operations,11,511,Summer
2023,08,09,Mechanical,10,503,Summer
2023,08,09,Emergency Services,8,501,Summer
2023,08,10,Operations,9,511,Summer
2023,08,11,Investigation,8,501,Summer
2023,08,11,Operations,9,511,Summer
2023,08,11,Operations,9,511,Summer
2023,08,12,Mechanical,8,501,Summer
2023,08,12,Operations,9,511,Summer
2023,08,16,Operations,8,501,Summer
2023,08,16,Operations,8,512,Summer
2023,08,17,Operations,8,501,Summer
2023,08,18,Mechanical,10,503,Summer
2023,08,19,Diversion,50,510,Summer
2023,08,20,Security,10,510,Summer
2023,08,20,Held By,14,501,Summer
2023,08,21,Diversion,10,510,Summer
2023,08,03,Operations,10,504,Summer
2023,08,04,Security,17,310,Summer
2023,08,05,Held By,10,504,Summer
2023,08,05,Mechanical,10,506,Summer
2023,08,06,Held By,5,511,Summer
2023,08,06,Held By,36,504,Summer
2023,08,06,Operations,11,510,Summer
2023,08,06,Diversion,36,504,Summer
2023,08,06,Operations,5,505,Summer
2023,08,07,Held By,8,505,Summer
2023,08,09,Operations,8,506,Summer
2023,08,09,General Delay,10,510,Summer
2023,08,10,Operations,8,511,Summer
2023,08,10,Held By,9,509,Summer
2023,08,11,Operations,10,506,Summer
2023,08,11,Emergency Services,10,503,Summer
2023,08,12,Collision - TTC Involved,10,506,Summer
2023,08,13,Diversion,22,506,Summer
2023,08,13,General Delay,15,501,Summer
2023,08,15,General Delay,13,501,Summer
2023,08,17,Operations,7,501,Summer
2023,08,18,Operations,10,505,Summer
2023,08,20,Diversion,9,511,Summer
2023,08,20,Mechanical,6,501,Summer
2023,08,21,Diversion,10,506,Summer
2023,08,00,Diversion,28,501,Summer
2023,08,00,General Delay,23,506,Summer
2023,08,01,Investigation,10,511,Summer
2023,08,02,Mechanical,10,506,Summer
2023,08,09,Emergency Services,17,501,Summer
2023,08,09,Operations,10,506,Summer
2023,08,09,Operations,8,501,Summer
2023,08,10,Operations,11,505,Summer
2023,08,10,Operations,10,504,Summer
2023,08,10,Operations,5,501,Summer
2023,08,11,Collision - TTC Involved,10,509,Summer
2023,08,11,Held By,20,510,Summer
2023,08,12,Operations,10,506,Summer
2023,08,13,Collision - TTC Involved,10,506,Summer
2023,08,13,Operations,10,503,Summer
2023,08,14,Operations,8,501,Summer
2023,08,15,Held By,24,509,Summer
2023,08,16,General Delay,25,503,Summer
2023,08,16,Operations,10,506,Summer
2023,08,16,Operations,32,506,Summer
2023,08,17,Operations,10,504,Summer
2023,08,17,General Delay,26,501,Summer
2023,08,17,Operations,6,501,Summer
2023,08,17,General Delay,10,510,Summer
2023,08,17,Held By,17,501,Summer
2023,08,17,General Delay,9,510,Summer
2023,08,18,Collision - TTC Involved,6,501,Summer
2023,08,19,Operations,8,501,Summer
2023,08,19,Operations,10,506,Summer
2023,08,19,Emergency Services,15,501,Summer
2023,08,20,Cleaning - Unsanitary,10,506,Summer
2023,08,20,Held By,23,511,Summer
2023,08,21,General Delay,15,501,Summer
2023,08,22,General Delay,10,510,Summer
2023,08,23,Mechanical,5,501,Summer
2023,08,23,Cleaning - Unsanitary,10,506,Summer
2023,08,23,Operations,10,506,Summer
2023,08,23,General Delay,12,501,Summer
2023,08,00,Mechanical,10,503,Summer
2023,08,00,Cleaning - Unsanitary,10,511,Summer
2023,08,05,Security,10,510,Summer
2023,08,06,Mechanical,12,501,Summer
2023,08,07,Cleaning - Unsanitary,10,511,Summer
2023,08,07,Collision - TTC Involved,5,501,Summer
2023,08,08,Emergency Services,7,501,Summer
2023,08,11,General Delay,9,501,Summer
2023,08,12,Operations,8,501,Summer
2023,08,13,Collision - TTC Involved,60,501,Summer
2023,08,14,Mechanical,10,506,Summer
2023,08,14,General Delay,10,510,Summer
2023,08,15,Operations,8,501,Summer
2023,08,16,Operations,10,501,Summer
2023,08,17,Cleaning - Unsanitary,10,504,Summer
2023,08,17,Operations,16,510,Summer
2023,08,17,Operations,7,501,Summer
2023,08,17,Operations,10,505,Summer
2023,08,18,Cleaning - Unsanitary,8,501,Summer
2023,08,18,Security,10,506,Summer
2023,08,18,Operations,10,510,Summer
2023,08,18,Operations,6,501,Summer
2023,08,18,Operations,8,512,Summer
2023,08,21,Operations,10,506,Summer
2023,08,21,Operations,8,501,Summer
2023,08,22,Collision - TTC Involved,10,501,Summer
2023,08,23,Security,30,505,Summer
2023,08,00,Mechanical,10,503,Summer
2023,08,06,Emergency Services,8,501,Summer
2023,08,07,Utilized Off Route,8,501,Summer
2023,08,08,Security,5,509,Summer
2023,08,09,Operations,10,501,Summer
2023,08,12,Held By,5,504,Summer
2023,08,12,Operations,13,503,Summer
2023,08,13,Operations,10,503,Summer
2023,08,13,Operations,10,501,Summer
2023,08,15,Operations,8,506,Summer
2023,08,15,Security,9,511,Summer
2023,08,16,Operations,17,506,Summer
2023,08,16,Operations,10,512,Summer
2023,08,16,Operations,9,511,Summer
2023,08,16,Operations,10,506,Summer
2023,08,16,Operations,10,501,Summer
2023,08,16,Operations,10,505,Summer
2023,08,17,Collision - TTC Involved,7,501,Summer
2023,08,19,Operations,10,505,Summer
2023,08,21,Operations,10,501,Summer
2023,08,21,Operations,24,504,Summer
2023,08,22,Operations,10,506,Summer
2023,08,22,Operations,10,503,Summer
2023,08,22,Operations,10,512,Summer
2023,08,23,Operations,10,506,Summer
2023,08,00,Operations,19,510,Summer
2023,08,01,Diversion,12,501,Summer
2023,08,02,Security,20,501,Summer
2023,08,04,Investigation,30,301,Summer
2023,08,06,Operations,10,504,Summer
2023,08,10,Diversion,15,501,Summer
2023,08,10,Operations,9,501,Summer
2023,08,10,Security,10,506,Summer
2023,08,11,Operations,5,501,Summer
2023,08,11,Cleaning - Unsanitary,10,506,Summer
2023,08,12,Held By,3,506,Summer
2023,08,12,Held By,5,505,Summer
2023,08,12,Operations,8,510,Summer
2023,08,12,Overhead,10,501,Summer
2023,08,13,Investigation,13,501,Summer
2023,08,14,Operations,50,505,Summer
2023,08,14,Diversion,36,501,Summer
2023,08,15,Operations,10,506,Summer
2023,08,15,Diversion,14,511,Summer
2023,08,15,Diversion,35,509,Summer
2023,08,16,Operations,20,505,Summer
2023,08,16,Emergency Services,21,505,Summer
2023,08,16,Diversion,22,506,Summer
2023,08,16,Diversion,12,503,Summer
2023,08,16,Operations,9,503,Summer
2023,08,16,Operations,9,503,Summer
2023,08,16,Operations,9,503,Summer
2023,08,16,Operations,10,510,Summer
2023,08,17,Operations,10,505,Summer
2023,08,17,Operations,10,505,Summer
2023,08,17,Operations,14,505,Summer
2023,08,17,Mechanical,7,501,Summer
2023,08,18,Cleaning - Unsanitary,10,506,Summer
2023,08,18,Operations,10,505,Summer
2023,08,18,Investigation,7,501,Summer
2023,08,18,Operations,10,506,Summer
2023,08,19,Diversion,12,501,Summer
2023,08,19,Operations,9,506,Summer
2023,08,19,Operations,10,506,Summer
2023,08,20,Mechanical,10,503,Summer
2023,08,20,Cleaning - Unsanitary,10,501,Summer
2023,08,20,Operations,19,501,Summer
2023,08,20,Mechanical,10,501,Summer
2023,08,21,Security,8,504,Summer
2023,08,21,Operations,10,505,Summer
2023,08,21,Held By,65,501,Summer
2023,08,21,Collision - TTC Involved,65,501,Summer
2023,08,22,Utilized Off Route,10,511,Summer
2023,08,01,Utilized Off Route,10,506,Summer
2023,08,02,Security,20,501,Summer
2023,08,07,Operations,10,506,Summer
